12:25,91,CALL,01/28/2015,5-(912)070-5400,4-(098)075-2512
12:25,45,SMS,01/27/2015,5-(919)291-7860,4-(093)094-2584
12:31,28,CALL,01/27/2015,5-(921)255-6437,4-(089)492-6905
12:33,69,SMS,01/27/2015,5-(935)580-6582,4-(086)986-8607
12:39,10,SMS,01/26/2015,5-(952)765-8558,4-(026)761-9003
12:41,93,CALL,01/26/2015,5-(970)906-7849,4-(019)234-2698
12:48,10,SMS,01/26/2015,5-(997)640-5104,4-(016)610-9027
12:53,100,SMS,01/26/2015,6-(003)997-9427,4-(012)173-2785
12:54,72,CALL,01/26/2015,6-(043)667-8450,4-(003)479-4471
12:58,53,SMS,01/26/2015,6-(055)203-9160,4-(001)885-1322
12:59,65,SMS,01/25/2015,6-(073)168-9729,3-(989)030-3439
13:01,71,CALL,01/24/2015,6-(104)351-1749,3-(969)979-8097
13:12,59,SMS,01/24/2015,6-(110)433-5109,3-(965)714-5374
13:13,30,CALL,01/24/2015,6-(129)231-4960,3-(947)657-8946
13:16,48,SMS,01/24/2015,6-(144)675-5025,3-(885)876-7439
13:16,47,CALL,01/24/2015,6-(169)904-7977,3-(868)973-2410
13:19,58,CALL,01/23/2015,6-(184)813-2011,3-(799)803-9159
13:19,52,CALL,01/23/2015,6-(220)008-7048,3-(798)782-2037
13:23,72,CALL,01/23/2015,6-(264)711-7697,3-(719)842-3420
13:23,38,SMS,01/23/2015,6-(268)270-5991,3-(687)257-9759
13:26,55,SMS,01/23/2015,6-(275)624-6945,3-(664)506-0704
13:28,8,CALL,01/22/2015,6-(276)057-9909,3-(658)117-6990
13:30,47,SMS,01/22/2015,6-(295)771-1179,3-(647)118-0811
13:31,69,CALL,01/21/2015,6-(315)560-5596,3-(621)004-4051
13:35,25,SMS,01/21/2015,6-(334)822-3937,3-(617)482-2615
13:38,22,SMS,01/21/2015,6-(366)621-3760,3-(596)340-0868
13:39,43,CALL,01/21/2015,6-(388)782-9794,3-(517)762-4129
13:39,74,SMS,01/20/2015,6-(404)077-2576,3-(517)562-4805
13:43,6,SMS,01/20/2015,6-(438)031-8267,3-(480)070-3344
13:45,32,SMS,01/19/2015,6-(461)869-9935,3-(474)122-8472
13:46,30,CALL,01/19/2015,6-(481)559-0270,3-(471)183-8563
13:57,34,CALL,01/19/2015,6-(513)403-4733,3-(462)594-5435
14:02,67,SMS,01/18/2015,6-(528)873-6548,3-(418)613-8116
14:02,49,CALL,01/18/2015,6-(536)310-8823,3-(408)527-4579
14:05,69,CALL,01/17/2015,6-(547)570-3861,3-(391)773-5694
14:09,51,CALL,01/17/2015,6-(564)450-7351,3-(292)025-2699
14:11,18,CALL,01/17/2015,6-(589)777-9400,3-(285)553-8319
14:14,26,CALL,01/16/2015,6-(590)488-5015,3-(276)787-8611
14:16,32,SMS,01/16/2015,6-(614)640-6861,3-(259)651-7024
14:21,34,SMS,01/16/2015,6-(622)025-5648,3-(255)675-6727
14:21,86,CALL,01/15/2015,6-(655)850-8317,3-(246)177-0272
14:23,22,SMS,01/15/2015,6-(674)667-9614,3-(199)061-3470
14:27,55,CALL,01/14/2015,6-(679)431-1646,3-(156)853-6891
14:27,2,SMS,01/14/2015,6-(703)886-7830,3-(148)156-8558
14:29,89,CALL,01/13/2015,6-(705)284-6857,3-(110)918-4166
14:32,39,SMS,01/13/2015,6-(712)156-4394,3-(065)802-7791
14:42,28,CALL,07/12/15,6-(732)875-4716,3-(063)820-9132
14:44,55,CALL,07/12/15,6-(737)390-4453,3-(000)815-9447
14:45,84,CALL,07/12/15,6-(760)560-9924,2-(987)582-7888
14:46,97,CALL,07/12/15,6-(800)019-0379,2-(984)189-5300
14:46,41,CALL,06/12/15,6-(849)547-4424,2-(980)215-3814
14:48,8,SMS,04/12/15,6-(850)495-3503,2-(913)870-1764
14:48,24,SMS,04/12/15,6-(867)621-6529,2-(878)286-4287
14:49,83,SMS,03/12/15,6-(882)213-6063,2-(847)452-0540
14:55,64,CALL,03/12/15,6-(936)423-9449,2-(833)945-4498
14:59,71,CALL,03/12/15,6-(957)226-3476,2-(821)181-6941
15:00,39,CALL,02/12/15,6-(962)763-3217,2-(809)918-0040
15:00,49,CALL,07/11/15,6-(988)613-8377,2-(766)829-0354
15:00,22,CALL,07/11/15,7-(036)150-6065,2-(758)193-0970
15:03,67,CALL,06/11/15,7-(055)195-1377,2-(753)732-6489
15:04,66,SMS,06/11/15,7-(081)649-1980,2-(744)810-2878
15:04,77,CALL,05/11/15,7-(084)502-0279,2-(733)115-8526
15:06,94,CALL,04/11/15,7-(096)928-0871,2-(716)295-6678
15:09,3,SMS,04/11/15,7-(117)727-7019,2-(715)319-3579
15:11,57,SMS,04/11/15,7-(118)349-1612,2-(693)573-1518
15:16,91,CALL,03/11/15,7-(135)646-9938,2-(690)527-5551
15:17,37,CALL,03/11/15,7-(148)945-2259,2-(642)289-4078
15:18,83,SMS,03/11/15,7-(151)166-1074,2-(623)148-1512
15:19,53,SMS,03/11/15,7-(168)390-7116,2-(590)588-9793
15:23,54,SMS,02/11/15,7-(228)141-6744,2-(580)755-7956
15:24,6,SMS,01/11/15,7-(228)614-3384,2-(570)195-5294
15:24,97,SMS,01/11/15,7-(243)275-1135,2-(564)296-0667
15:25,54,SMS,06/10/15,7-(258)225-1347,2-(551)956-5774
15:30,74,SMS,05/10/15,7-(263)287-1140,2-(550)749-6619
15:33,57,CALL,05/10/15,7-(277)735-5232,2-(549)625-8908
15:40,37,SMS,05/10/15,7-(306)084-4178,2-(542)075-6611
15:42,24,SMS,04/10/15,7-(311)870-7728,2-(532)418-1286
15:43,23,CALL,04/10/15,7-(330)155-5810,2-(527)185-1019
15:45,79,CALL,04/10/15,7-(361)160-7434,2-(515)298-7390
15:46,5,SMS,04/10/15,7-(408)350-1419,2-(504)505-4994
15:48,56,SMS,02/10/15,7-(432)969-1962,2-(466)849-6627
15:49,61,CALL,02/10/15,7-(434)993-0161,2-(452)394-7555
15:51,86,CALL,02/10/15,7-(459)258-5365,2-(452)037-4427
15:52,46,SMS,01/10/15,7-(469)440-8216,2-(450)142-5764
15:55,66,SMS,07/09/15,7-(470)793-9822,2-(436)259-5580
15:59,94,SMS,07/09/15,7-(476)009-0311,2-(395)774-4367
16:03,13,SMS,07/09/15,7-(490)524-7915,2-(387)231-8439
16:18,81,CALL,06/09/15,7-(492)933-2044,2-(362)925-2397
16:19,66,CALL,05/09/15,7-(569)979-5137,2-(266)815-6131
16:24,30,CALL,05/09/15,7-(570)450-3614,2-(262)408-2833
16:27,84,SMS,05/09/15,7-(649)705-8557,2-(245)087-3006
16:29,100,CALL,05/09/15,7-(662)391-8480,2-(209)927-6600
16:35,7,CALL,05/09/15,7-(669)306-9777,2-(171)507-3387
16:40,71,CALL,04/09/15,7-(677)332-8403,2-(167)888-2098
16:42,84,SMS,04/09/15,7-(690)353-4509,2-(163)275-9796
16:45,68,SMS,04/09/15,7-(694)665-2511,2-(111)124-5323
16:45,62,CALL,04/09/15,7-(727)924-9245,2-(085)940-9387
16:47,28,CALL,03/09/15,7-(744)622-1486,2-(081)835-1494
16:50,55,SMS,02/09/15,7-(757)503-7831,2-(029)966-6535
16:58,31,CALL,02/09/15,7-(762)914-3230,1-(986)948-3891
17:08,40,CALL,02/09/15,7-(961)469-9557,1-(964)553-3066
17:09,55,CALL,01/09/15,7-(968)459-9757,1-(963)530-6466
17:09,18,SMS,07/08/15,7-(977)893-3456,1-(914)504-2352
17:17,47,CALL,07/08/15,7-(995)917-0996,1-(883)950-8345
17:18,79,CALL,07/08/15,8-(009)144-4406,1-(865)002-1592
17:28,87,CALL,06/08/15,8-(036)047-4212,1-(861)900-0459
17:32,19,SMS,06/08/15,8-(108)735-5670,1-(853)159-5511
17:32,27,CALL,06/08/15,8-(114)151-1039,1-(841)295-6536
17:34,17,SMS,06/08/15,8-(118)659-9226,1-(821)249-8621
17:41,72,CALL,06/08/15,8-(142)035-7209,1-(812)616-3313
17:42,29,SMS,05/08/15,8-(149)999-3287,1-(787)495-0653
17:43,59,SMS,05/08/15,8-(198)983-1794,1-(776)710-5989
17:48,70,CALL,05/08/15,8-(215)224-7669,1-(727)743-0231
17:50,33,SMS,04/08/15,8-(219)370-0155,1-(703)777-0354
17:54,43,CALL,03/08/15,8-(269)196-7430,1-(680)522-0998
17:58,77,CALL,03/08/15,8-(275)767-3726,1-(670)619-4390
18:00,27,CALL,03/08/15,8-(342)691-8174,1-(667)848-4942
18:05,24,CALL,02/08/15,8-(342)965-3747,1-(651)511-7559
18:05,4,CALL,02/08/15,8-(366)537-8639,1-(630)113-4187
18:08,92,SMS,02/08/15,8-(381)804-6219,1-(569)838-5131
18:08,22,SMS,01/08/15,8-(412)355-2313,1-(568)227-5065
18:09,76,SMS,01/08/15,8-(494)752-8830,1-(550)773-2775
18:12,79,CALL,01/08/15,8-(510)694-5991,1-(497)648-9637
18:16,54,SMS,07/07/15,8-(555)485-3508,1-(463)289-5744
18:19,13,SMS,06/07/15,8-(574)079-6700,1-(452)691-3232
18:20,37,SMS,05/07/15,8-(620)398-1651,1-(450)380-6779
18:36,80,SMS,05/07/15,8-(627)101-2802,1-(438)983-5122
18:37,86,SMS,04/07/15,8-(637)421-1871,1-(437)578-9951
18:39,45,SMS,04/07/15,8-(657)218-7659,1-(373)787-1267
18:40,20,SMS,03/07/15,8-(680)392-4596,1-(363)319-5228
18:41,21,SMS,02/07/15,8-(689)151-8054,1-(320)476-0733
18:42,34,SMS,01/07/15,8-(697)626-3419,1-(295)989-6911
18:45,40,CALL,01/07/15,8-(724)082-8314,1-(287)135-9498
18:52,28,SMS,05/06/15,8-(765)707-3948,1-(279)890-0480
18:57,27,CALL,05/06/15,8-(795)014-1355,1-(270)056-1454
19:00,47,CALL,04/06/15,8-(858)072-9317,1-(247)773-0788
19:02,73,CALL,04/06/15,8-(929)072-2814,1-(237)114-2594
19:02,52,CALL,04/06/15,8-(994)862-7800,1-(225)632-0130
19:08,69,SMS,03/06/15,9-(004)199-0442,1-(211)671-4218
19:12,10,SMS,02/06/15,9-(016)868-6919,1-(179)787-6778
19:19,68,CALL,02/06/15,9-(031)684-1601,1-(160)398-1258
19:22,71,SMS,02/06/15,9-(033)345-4193,1-(111)459-3206
19:23,40,SMS,02/06/15,9-(074)489-3512,1-(085)127-5240
19:34,43,SMS,01/06/15,9-(093)648-2093,1-(074)367-7899
19:34,26,SMS,01/06/15,9-(150)210-0568,1-(073)741-4897
19:38,71,CALL,01/06/15,9-(170)612-4644,1-(060)256-9720
19:38,45,CALL,07/05/15,9-(184)752-7135,1-(001)537-6718
19:49,90,CALL,07/05/15,9-(196)734-8712,0-(990)661-7067
19:49,11,SMS,04/05/15,9-(198)740-4163,0-(958)014-5229
19:52,54,SMS,03/05/15,9-(209)549-2917,0-(934)821-3372
19:53,45,CALL,03/05/15,9-(209)833-0019,0-(934)666-0489
19:58,89,CALL,02/05/15,9-(213)214-3672,0-(921)993-3153
20:01,43,CALL,02/05/15,9-(228)769-6276,0-(911)214-7407
20:02,36,SMS,02/05/15,9-(233)340-7834,0-(900)337-7822
20:05,40,SMS,02/05/15,9-(243)847-6586,0-(896)880-3013
20:07,60,SMS,01/05/15,9-(277)720-3149,0-(896)258-8723
20:08,85,SMS,01/05/15,9-(308)627-0220,0-(876)046-6467
20:09,86,SMS,01/05/15,9-(402)926-5365,0-(867)193-2666
20:19,53,CALL,01/05/15,9-(416)165-6660,0-(859)960-0588
20:21,32,CALL,01/05/15,9-(421)187-9169,0-(856)456-7561
20:23,43,SMS,05/04/15,9-(450)223-5601,0-(812)878-4953
20:26,39,CALL,05/04/15,9-(472)628-7162,0-(807)194-4140
20:28,66,CALL,05/04/15,9-(481)398-3676,0-(752)850-0116
20:29,18,SMS,04/04/15,9-(488)105-0765,0-(711)302-8090
20:32,52,SMS,03/04/15,9-(494)467-2643,0-(649)542-7430
20:33,95,CALL,03/04/15,9-(500)342-6094,0-(608)989-7174
20:36,65,CALL,03/04/15,9-(552)323-4287,0-(582)918-0385
20:36,87,CALL,02/04/15,9-(596)676-9505,0-(540)877-1488
20:46,88,CALL,01/04/15,9-(601)270-8329,0-(521)287-3218
20:48,58,SMS,01/04/15,9-(659)123-3057,0-(500)627-6561
20:49,76,SMS,01/04/15,9-(679)069-8265,0-(444)643-6212
20:50,11,SMS,07/03/15,9-(714)869-1328,0-(410)474-3609
20:53,61,CALL,07/03/15,9-(721)729-4724,0-(404)296-6252
20:55,66,CALL,07/03/15,9-(726)948-9585,0-(403)215-3959
20:58,99,SMS,06/03/15,9-(730)063-7023,0-(389)565-5518
21:00,2,SMS,06/03/15,9-(776)276-2772,0-(377)507-0388
21:01,7,CALL,06/03/15,9-(777)035-6240,0-(273)550-0236
21:03,58,SMS,06/03/15,9-(783)908-4945,0-(258)017-5502
21:03,73,SMS,05/03/15,9-(784)116-2098,0-(166)471-4786
21:05,7,SMS,04/03/15,9-(793)042-4668,0-(108)399-6802
21:07,80,SMS,04/03/15,9-(879)321-8806,0-(107)633-7630
21:09,66,SMS,04/03/15,9-(882)417-7531,0-(106)592-7420
21:10,94,CALL,03/03/15,9-(905)546-2174,0-(070)893-3322
21:11,86,SMS,02/03/15,9-(918)147-1451,0-(068)077-1770
21:11,8,CALL,02/03/15,9-(984)524-5395,0-(008)297-1581
21:17,35,CALL,01/03/15,9-(993)280-9404,0-(000)061-7690
21:20,52,CALL,01/03/15,9-(472)628-7162,0-(807)194-4140
21:23,44,SMS,01/03/15,9-(481)398-3676,0-(752)850-0116
21:31,21,SMS,01/03/15,9-(488)105-0765,0-(711)302-8090
21:34,22,CALL,01/03/15,9-(494)467-2643,0-(649)542-7430
21:35,2,SMS,01/03/15,9-(500)342-6094,0-(608)989-7174
21:36,28,CALL,01/03/15,9-(552)323-4287,0-(582)918-0385
21:39,30,SMS,01/03/15,9-(596)676-9505,0-(540)877-1488
21:39,81,SMS,01/03/15,9-(601)270-8329,0-(521)287-3218
21:48,67,SMS,07/02/15,9-(659)123-3057,0-(500)627-6561
21:53,81,CALL,07/02/15,9-(679)069-8265,0-(444)643-6212
21:53,34,SMS,07/02/15,9-(714)869-1328,0-(410)474-3609
21:58,43,SMS,07/02/15,9-(721)729-4724,0-(404)296-6252
21:59,53,CALL,06/02/15,9-(726)948-9585,0-(403)215-3959
22:00,18,CALL,06/02/15,9-(730)063-7023,0-(389)565-5518
22:02,13,SMS,06/02/15,9-(776)276-2772,0-(377)507-0388
22:07,47,CALL,06/02/15,9-(777)035-6240,0-(273)550-0236
22:12,87,CALL,06/02/15,9-(783)908-4945,0-(258)017-5502
22:17,11,CALL,05/02/15,9-(784)116-2098,0-(166)471-4786
22:22,13,SMS,05/02/15,9-(793)042-4668,0-(108)399-6802
22:25,63,CALL,05/02/15,9-(879)321-8806,0-(107)633-7630
22:26,91,CALL,04/02/15,9-(882)417-7531,0-(106)592-7420
22:26,58,SMS,04/02/15,9-(905)546-2174,0-(070)893-3322
22:38,2,CALL,04/02/15,9-(918)147-1451,0-(068)077-1770
22:41,66,SMS,03/02/15,9-(984)524-5395,0-(008)297-1581
22:41,63,SMS,03/02/15,9-(993)280-9404,0-(000)061-7690
22:44,11,SMS,03/02/15,9-(472)628-7162,0-(807)194-4140
22:45,24,SMS,02/02/15,9-(481)398-3676,0-(752)850-0116
22:45,26,CALL,02/02/15,9-(488)105-0765,0-(711)302-8090
22:48,87,CALL,02/02/15,9-(494)467-2643,0-(649)542-7430
22:53,78,SMS,02/02/15,9-(500)342-6094,0-(608)989-7174
22:54,4,SMS,02/02/15,9-(552)323-4287,0-(582)918-0385
22:56,95,SMS,02/02/15,9-(596)676-9505,0-(540)877-1488
23:02,66,CALL,02/02/15,9-(601)270-8329,0-(521)287-3218
23:06,55,CALL,01/02/15,9-(659)123-3057,0-(500)627-6561
23:13,11,SMS,07/01/15,9-(679)069-8265,0-(444)643-6212
23:16,42,SMS,06/01/15,9-(714)869-1328,0-(410)474-3609
23:20,95,SMS,05/01/15,9-(721)729-4724,0-(404)296-6252
23:20,42,CALL,05/01/15,9-(726)948-9585,0-(403)215-3959
23:27,55,CALL,05/01/15,9-(730)063-7023,0-(389)565-5518
23:30,56,SMS,05/01/15,9-(776)276-2772,0-(377)507-0388
23:32,26,SMS,05/01/15,9-(777)035-6240,0-(273)550-0236
23:33,71,CALL,05/01/15,9-(783)908-4945,0-(258)017-5502
23:36,61,SMS,05/01/15,9-(784)116-2098,0-(166)471-4786
23:37,91,SMS,04/01/15,9-(793)042-4668,0-(108)399-6802
23:39,11,SMS,03/01/15,9-(879)321-8806,0-(107)633-7630
23:40,74,SMS,03/01/15,9-(882)417-7531,0-(106)592-7420
23:42,79,SMS,03/01/15,9-(905)546-2174,0-(070)893-3322
23:42,2,CALL,03/01/15,9-(918)147-1451,0-(068)077-1770
23:49,29,CALL,03/01/15,9-(984)524-5395,0-(008)297-1581
23:54,25,SMS,02/01/15,9-(993)280-9404,0-(000)061-7690
23:55,87,SMS,02/01/15,9-(984)524-5395,0-(008)297-1581
23:57,24,CALL,01/01/15,9-(993)280-9404,0-(000)061-7690
